customer_id,customer_name,age,gender,city,area,preferred_cuisine,avg_monthly_orders,is_premium_user,joined_year
C10330,Deepak Kumar,26,Male,Hyderabad,Somajiguda,Desserts & Beverages,3,False,2023
C10331,Manish Joshi,36,Female,Pune,Hinjewadi,Fast Food,2,False,2021
C10332,Vikas Iyer,27,Female,Pune,JM Road,North Indian,8,True,2017
C10333,Ashish Rathore,18,Female,Bangalore,Marathahalli,Continental,3,False,2023
C10334,Deepak Sen,21,Female,Chennai,Chromepet,Seafood,1,False,2019
C10335,Vishal Deshpande,30,Female,Chennai,Anna Nagar,Chinese,1,False,2018
C10336,Amit Mehra,43,Male,Kolkata,Ballygunge,Street Food,11,False,2022
C10337,Nisha Chawla,36,Female,Chennai,ECR,North Indian,11,True,2020
C10338,Pallavi Desai,18,Male,Hyderabad,Secunderabad,Street Food,4,True,2019
C10339,Vivek Bhat,18,Male,Bangalore,HSR Layout,Continental,1,False,2019
C10340,Simran Khanna,39,Female,Delhi,Pitampura,North Indian,7,False,2020
C10341,Tanvi Mehra,35,Female,Delhi,South Extension,Fast Food,11,False,2017
C10342,Simran Yadav,48,Female,Pune,Magarpatta,Fast Food,7,False,2018
C10343,Kavya Hegde,26,Male,Delhi,Karol Bagh,Mughlai,1,True,2021
C10344,Siddharth Verma,23,Male,Mumbai,Kurla,North Indian,6,False,2020
C10345,Sanjay Jain,30,Male,Bangalore,Jayanagar,Chinese,7,False,2017
C10346,Rahul Mehra,26,Female,Pune,Camp,North Indian,10,True,2019
C10347,Nikhil Chatterjee,38,Male,Delhi,Khan Market,South Indian,1,False,2019
C10348,Varun Chatterjee,25,Female,Delhi,Khan Market,Street Food,9,False,2020
C10349,Rahul Shetty,27,Male,Chennai,Guindy,North Indian,7,False,2023
C10350,Meera Singh,22,Female,Mumbai,Borivali,Chinese,1,False,2018
C10351,Arjun Jain,36,Female,Hyderabad,HITEC City,Biryani,6,False,2022
C10352,Aarav Naik,22,Female,Pune,Kharadi,Fast Food,5,False,2018
C10353,Priya Yadav,33,Female,Delhi,Janakpuri,North Indian,1,False,2021
C10354,Rohan Hegde,45,Male,Chennai,OMR,Biryani,2,False,2020
C10355,Rahul Shah,18,Male,Chennai,ECR,North Indian,3,True,2021
C10356,Simran Tiwari,41,Female,Bangalore,Hebbal,South Indian,14,True,2020
C10357,Lakshmi Jain,32,Female,Hyderabad,Begumpet,Tandoor,3,True,2021
C10358,Priya Nair,20,Female,Bangalore,Jayanagar,Chinese,4,False,2023
C10359,Alok Das,30,Male,Mumbai,Santacruz,South Indian,5,False,2019
C10360,Tarun Patil,35,Male,Bangalore,Jayanagar,Chinese,12,False,2021
C10361,Sachin Patel,23,Male,Bangalore,Marathahalli,South Indian,4,False,2017
C10362,Arjun Mehta,33,Male,Bangalore,Bellandur,Chinese,4,False,2019
C10363,Divya Deshpande,42,Male,Pune,Hinjewadi,Fast Food,13,True,2023
C10364,Pallavi Patil,25,Male,Bangalore,Sarjapur Road,South Indian,12,False,2019
C10365,Tanvi Khanna,22,Male,Delhi,Pitampura,North Indian,20,False,2017
C10366,Bhavna Mishra,28,Male,Hyderabad,Madhapur,Maharashtrian,9,False,2018
C10367,Priya Mehra,30,Male,Mumbai,Lower Parel,North Indian,4,True,2022
C10368,Harish Kapoor,38,Male,Delhi,Vasant Kunj,Fast Food,2,False,2022
C10369,Deepak Srivastava,28,Female,Bangalore,Indiranagar,South Indian,8,True,2023
C10370,Sanjay Chawla,26,Female,Delhi,Saket,South Indian,1,False,2017
C10371,Rahul Yadav,21,Male,Mumbai,Versova,South Indian,3,False,2022
C10372,Manish Deshpande,18,Male,Bangalore,Malleshwaram,North Indian,12,True,2022
C10373,Bhavna Singh,19,Female,Mumbai,Dadar,Street Food,6,False,2020
C10374,Mohit Sharma,19,Female,Bangalore,Indiranagar,Desserts & Beverages,3,False,2019
C10375,Bhavna Pillai,27,Female,Delhi,South Extension,Fast Food,1,False,2022
C10376,Ashish Jain,18,Male,Delhi,Connaught Place,North Indian,1,True,2023
C10377,Gaurav Jain,18,Female,Mumbai,Worli,Chinese,12,False,2022
C10378,Varun Kumar,29,Female,Delhi,Hauz Khas,Street Food,2,False,2018
C10379,Siddharth Nair,44,Male,Bangalore,Indiranagar,Chinese,1,True,2021
C10380,Mohit Iyer,39,Female,Bangalore,Yelahanka,South Indian,5,False,2019
C10381,Ritika Khanna,27,Male,Bangalore,HSR Layout,Chinese,1,False,2018
C10382,Vivek Shetty,21,Male,Delhi,Vasant Kunj,Fast Food,25,True,2019
C10383,Pooja Srivastava,50,Female,Bangalore,Jayanagar,Maharashtrian,1,False,2017
C10384,Varun Sharma,30,Female,Bangalore,Malleshwaram,South Indian,6,False,2020
C10385,Kavya Chawla,31,Female,Bangalore,Whitefield,North Indian,1,True,2019
C10386,Tanvi Hegde,28,Male,Kolkata,Ballygunge,Seafood,1,True,2018
C10387,Varun Verma,29,Female,Pune,Aundh,South Indian,4,False,2018
C10388,Harish Bose,25,Female,Mumbai,Kandivali,South Indian,1,False,2017
C10389,Varun Hegde,27,Female,Mumbai,Kurla,Chinese,3,False,2018
C10390,Pallavi Iyer,42,Male,Bangalore,Sarjapur Road,Biryani,2,True,2020
C10391,Preeti Reddy,39,Female,Hyderabad,Secunderabad,Biryani,1,True,2019
C10392,Gaurav Kulkarni,18,Female,Pune,Baner,Tandoor,1,False,2020
C10393,Sachin Desai,18,Male,Pune,Viman Nagar,Maharashtrian,5,False,2017
C10394,Pallavi Deshpande,23,Male,Pune,Magarpatta,Desserts & Beverages,2,False,2019
C10395,Ravi Mishra,37,Female,Pune,Wakad,North Indian,1,False,2021
C10396,Sunita Mishra,40,Male,Bangalore,Electronic City,Bengali,1,False,2021
C10397,Simran Srivastava,35,Male,Chennai,Tambaram,South Indian,1,False,2018
C10398,Vishal Deshpande,20,Female,Delhi,Nehru Place,Chinese,1,True,2022
C10399,Kavya Sharma,25,Female,Delhi,Khan Market,Mughlai,5,False,2018
C10400,Siddharth Dubey,33,Male,Bangalore,Malleshwaram,Chinese,1,False,2019
C10401,Isha Patel,28,Female,Bangalore,Sarjapur Road,South Indian,6,True,2022
C10402,Simran Bose,27,Male,Chennai,OMR,Seafood,9,True,2020
C10403,Shreya Deshpande,27,Male,Mumbai,Kandivali,Street Food,5,False,2021
C10404,Pallavi Singh,39,Male,Mumbai,Kandivali,South Indian,1,False,2017
C10405,Pallavi Jain,34,Male,Delhi,South Extension,Mughlai,1,False,2022
C10406,Divya Iyer,27,Male,Chennai,Mylapore,Chinese,1,True,2018
C10407,Pallavi Verma,32,Male,Bangalore,Electronic City,Biryani,2,False,2020
C10408,Alok Patil,19,Male,Bangalore,Koramangala,Chinese,11,True,2018
C10409,Nisha Kapoor,25,Female,Mumbai,Versova,Chinese,1,False,2022
C10410,Sunita Agarwal,38,Female,Delhi,Vasant Kunj,North Indian,2,True,2018
C10411,Sachin Kumar,18,Female,Pune,Camp,Chinese,4,False,2018
C10412,Vikas Dubey,34,Male,Hyderabad,Jubilee Hills,North Indian,2,False,2018
C10413,Rohan Pandey,18,Female,Kolkata,Tollygunge,North Indian,1,False,2018
C10414,Amit Saxena,43,Male,Mumbai,Versova,South Indian,14,False,2020
C10415,Rekha Bhat,25,Male,Mumbai,Kandivali,Desserts & Beverages,10,False,2022
C10416,Rohan Banerjee,33,Male,Delhi,Lajpat Nagar,North Indian,3,True,2021
C10417,Ashish Mishra,30,Female,Pune,Koregaon Park,Fast Food,2,False,2019
C10418,Arjun Chopra,31,Male,Bangalore,Hebbal,Biryani,1,True,2018
C10419,Ananya Sharma,32,Male,Mumbai,Worli,South Indian,5,True,2021
C10420,Anjali Rathore,18,Male,Bangalore,Whitefield,Pizza,1,False,2020
C10421,Preeti Chauhan,31,Female,Pune,Magarpatta,Fast Food,20,True,2018
C10422,Neha Saxena,28,Female,Mumbai,Lower Parel,South Indian,3,False,2021
C10423,Aditya Patel,25,Female,Delhi,Hauz Khas,North Indian,1,False,2023
C10424,Rahul Bhatia,23,Male,Chennai,ECR,South Indian,12,False,2019
C10425,Deepak Malhotra,31,Male,Hyderabad,Kondapur,Tandoor,1,False,2019
C10426,Vikas Bhat,22,Male,Kolkata,Dum Dum,Bengali,4,True,2017
C10427,Simran Kumar,38,Female,Pune,Hadapsar,Chinese,1,False,2019
C10428,Rajesh Singh,33,Male,Pune,FC Road,North Indian,1,False,2020
C10429,Nikhil Tiwari,32,Male,Chennai,Sholinganallur,Seafood,4,False,2018
C10430,Deepak Rathore,37,Female,Hyderabad,Ameerpet,Tandoor,5,False,2020
C10431,Nisha Verma,18,Female,Kolkata,Dum Dum,Street Food,3,False,2023
C10432,Neha Mehra,19,Female,Hyderabad,Banjara Hills,Tandoor,1,False,2017
C10433,Arjun Shah,34,Male,Delhi,Dwarka,Chinese,1,True,2023
C10434,Lakshmi Deshpande,24,Female,Bangalore,Yelahanka,Chinese,4,False,2022
C10435,Arjun Reddy,25,Male,Chennai,Nungambakkam,South Indian,1,False,2021
C10436,Aarav Patil,18,Male,Delhi,Connaught Place,Fast Food,2,False,2021
C10437,Rohan Dubey,22,Male,Pune,Kharadi,South Indian,4,False,2019
C10438,Aditya Chauhan,38,Female,Chennai,OMR,Biryani,3,False,2017
C10439,Tarun Yadav,33,Female,Mumbai,Juhu,Chinese,6,False,2021
C10440,Kunal Ghosh,31,Female,Bangalore,Yelahanka,South Indian,1,True,2023
C10441,Pallavi Kapoor,25,Male,Mumbai,Bandra West,Street Food,3,False,2020
C10442,Rekha Kapoor,30,Male,Mumbai,Powai,Seafood,4,False,2021
C10443,Rahul Nair,39,Female,Delhi,Hauz Khas,Mughlai,1,False,2017
C10444,Manish Chopra,24,Male,Hyderabad,LB Nagar,South Indian,1,False,2019
C10445,Sanjay Verma,29,Male,Mumbai,Dadar,Seafood,5,True,2023
C10446,Simran Bhat,44,Female,Bangalore,HSR Layout,Chinese,2,False,2020
C10447,Manish Sharma,35,Male,Bangalore,HSR Layout,North Indian,8,False,2023
C10448,Tarun Gupta,25,Male,Mumbai,Worli,Chinese,5,True,2019
C10449,Varun Khanna,34,Male,Bangalore,HSR Layout,North Indian,2,False,2020
C10450,Kunal Iyer,18,Female,Hyderabad,Jubilee Hills,Biryani,1,False,2019
C10451,Sanjay Yadav,29,Male,Bangalore,Bellandur,Biryani,1,False,2020
C10452,Ananya Reddy,34,Male,Chennai,Anna Nagar,Chinese,3,False,2020
C10453,Isha Chopra,33,Female,Pune,Magarpatta,Fast Food,8,False,2020
C10454,Rahul Chawla,34,Female,Bangalore,Hebbal,Street Food,5,False,2019
C10455,Aarav Dubey,36,Female,Mumbai,Santacruz,Chinese,1,True,2020
C10456,Ananya Chopra,33,Female,Bangalore,HSR Layout,Chinese,3,False,2023
C10457,Shreya Mishra,33,Male,Delhi,South Extension,North Indian,1,False,2022
C10458,Ashish Patel,31,Male,Pune,FC Road,Fast Food,4,False,2023
C10459,Nikhil Rao,21,Male,Pune,Baner,Desserts & Beverages,12,True,2023
C10460,Deepak Pandey,38,Female,Mumbai,Colaba,Chinese,17,False,2017
C10461,Ravi Nair,29,Male,Chennai,Nungambakkam,Chinese,9,False,2020
C10462,Vishal Joshi,35,Male,Hyderabad,Dilsukhnagar,Biryani,9,True,2017
C10463,Arjun Agarwal,37,Female,Bangalore,Indiranagar,North Indian,1,False,2019
C10464,Vivek Bhat,25,Female,Bangalore,Koramangala,Biryani,4,False,2021
C10465,Anjali Chatterjee,26,Female,Delhi,Vasant Kunj,Chinese,1,False,2019
C10466,Amit Chopra,27,Female,Hyderabad,Miyapur,South Indian,5,False,2018
C10467,Divya Jain,40,Male,Kolkata,Garia,Street Food,1,False,2017
C10468,Rekha Patil,22,Male,Delhi,Karol Bagh,Street Food,1,False,2017
C10469,Kunal Gupta,41,Male,Bangalore,Hebbal,Chinese,1,False,2022
C10470,Bhavna Sharma,31,Female,Hyderabad,Somajiguda,Tandoor,4,True,2017
C10471,Simran Desai,32,Male,Mumbai,Powai,South Indian,1,False,2022
C10472,Priya Rao,37,Male,Bangalore,Electronic City,Chinese,1,False,2019
C10473,Rohan Kumar,30,Female,Delhi,South Extension,Chinese,13,False,2020
C10474,Bhavna Shah,38,Female,Mumbai,Powai,Seafood,8,False,2021
C10475,Harish Banerjee,25,Male,Hyderabad,HITEC City,Pizza,3,False,2020
C10476,Sunita Patil,41,Male,Chennai,Adyar,North Indian,4,False,2021
C10477,Kunal Rao,26,Male,Delhi,Rohini,Chinese,2,False,2018
C10478,Manish Sharma,41,Female,Mumbai,Powai,Bengali,6,True,2019
C10479,Siddharth Kapoor,26,Female,Bangalore,Indiranagar,Continental,2,True,2022
C10480,Kiran Bhatia,27,Male,Delhi,Rajouri Garden,North Indian,1,True,2018
C10481,Tanvi Rao,21,Female,Delhi,Janakpuri,Chinese,1,True,2019
C10482,Ashish Sharma,23,Male,Hyderabad,Kondapur,Street Food,1,False,2018
C10483,Tanvi Mehta,29,Male,Delhi,Connaught Place,Chinese,2,False,2019
C10484,Kunal Bhatia,31,Female,Hyderabad,Ameerpet,Tandoor,5,False,2018
C10485,Amit Yadav,37,Male,Kolkata,Jadavpur,North Indian,14,True,2022
C10486,Sunita Kulkarni,28,Male,Bangalore,Sarjapur Road,North Indian,3,True,2021
C10487,Rahul Chauhan,21,Male,Hyderabad,Kondapur,South Indian,23,False,2020
C10488,Kavya Sen,33,Female,Delhi,Dwarka,Street Food,1,False,2017
C10489,Nisha Kumar,31,Male,Bangalore,Jayanagar,Biryani,4,False,2021
C10490,Ashish Sen,33,Male,Mumbai,Kandivali,Seafood,3,False,2018
C10491,Pallavi Singh,24,Male,Hyderabad,Kukatpally,South Indian,1,False,2018
C10492,Suresh Agarwal,25,Male,Pune,Shivajinagar,South Indian,1,False,2017
C10493,Meera Pillai,24,Female,Bangalore,Whitefield,Chinese,1,False,2018
C10494,Manish Chawla,39,Female,Mumbai,Juhu,North Indian,17,False,2019
C10495,Mohit Tiwari,41,Male,Pune,Magarpatta,South Indian,5,False,2017
C10496,Aarav Chopra,25,Male,Delhi,Rohini,Bengali,1,False,2021
C10497,Rekha Bhat,25,Male,Delhi,Hauz Khas,Street Food,1,True,2021
C10498,Ritika Kumar,35,Male,Bangalore,Marathahalli,Continental,3,False,2020
C10499,Pallavi Rao,42,Male,Bangalore,Whitefield,Pizza,1,True,2020
C10500,Ravi Singh,44,Female,Hyderabad,Begumpet,South Indian,10,False,2023
C10501,Deepak Jain,25,Female,Bangalore,Yelahanka,Chinese,10,False,2022
C10502,Sachin Gupta,26,Male,Delhi,Greater Kailash,Street Food,15,False,2020
C10503,Ashish Kulkarni,32,Female,Chennai,Tambaram,North Indian,5,False,2020
C10504,Nisha Bhatia,32,Female,Bangalore,Sarjapur Road,Chinese,4,False,2022
C10505,Vikas Kapoor,28,Female,Mumbai,Powai,Street Food,2,False,2020
C10506,Rahul Nair,23,Female,Mumbai,Powai,South Indian,1,False,2022
C10507,Aditya Joshi,29,Male,Mumbai,Dadar,Tandoor,1,False,2017
C10508,Deepak Sen,44,Female,Hyderabad,Gachibowli,Street Food,1,False,2017
C10509,Sanjay Pandey,25,Male,Kolkata,Shyambazar,Chinese,9,False,2020
C10510,Ananya Srivastava,31,Female,Chennai,Tambaram,South Indian,3,False,2023
C10511,Pooja Chawla,50,Male,Pune,Aundh,Fast Food,8,True,2023
C10512,Sunita Hegde,25,Female,Mumbai,Juhu,Seafood,2,False,2019
C10513,Isha Desai,35,Female,Chennai,T Nagar,North Indian,1,False,2021
C10514,Nikhil Patil,44,Male,Hyderabad,Kondapur,North Indian,10,False,2017
C10515,Lakshmi Mehta,34,Female,Mumbai,Kurla,Chinese,9,False,2023
C10516,Swati Chawla,38,Male,Mumbai,Colaba,Seafood,10,False,2017
C10517,Amit Kapoor,36,Female,Chennai,Vadapalani,North Indian,5,True,2022
C10518,Pooja Shah,34,Female,Delhi,Karol Bagh,Fast Food,5,False,2019
C10519,Varun Chopra,41,Female,Pune,Shivajinagar,Chinese,1,False,2023
C10520,Varun Rao,35,Female,Delhi,Connaught Place,Street Food,10,True,2017
C10521,Ravi Patil,28,Male,Delhi,Dwarka,Fast Food,2,False,2020
C10522,Ananya Kapoor,31,Male,Delhi,Connaught Place,Mughlai,6,False,2019
C10523,Tarun Deshpande,32,Female,Hyderabad,Gachibowli,North Indian,8,False,2018
C10524,Tarun Saxena,26,Male,Mumbai,Malad West,North Indian,3,True,2022
C10525,Suresh Mehra,31,Female,Delhi,Connaught Place,Fast Food,4,True,2018
C10526,Nikhil Patil,30,Female,Delhi,Nehru Place,North Indian,1,True,2018
C10527,Sneha Banerjee,35,Female,Delhi,Nehru Place,Mughlai,7,True,2020
C10528,Rahul Kapoor,47,Female,Chennai,Adyar,Chinese,1,True,2023
C10529,Ravi Rathore,31,Female,Mumbai,Colaba,Desserts & Beverages,16,False,2023
C10530,Gaurav Gupta,42,Male,Hyderabad,Gachibowli,Street Food,2,False,2018
C10531,Arjun Saxena,34,Female,Bangalore,Bellandur,Continental,1,True,2018
C10532,Harish Desai,31,Male,Delhi,Khan Market,Fast Food,13,False,2019
C10533,Meera Chawla,26,Male,Bangalore,Sarjapur Road,Chinese,1,False,2017
C10534,Aditya Saxena,31,Female,Delhi,Rohini,Chinese,6,False,2021
C10535,Rohan Mishra,31,Female,Chennai,Tambaram,Chinese,2,True,2019
C10536,Lakshmi Chopra,24,Male,Hyderabad,Secunderabad,South Indian,4,True,2019
C10537,Kavya Das,25,Female,Bangalore,HSR Layout,North Indian,7,False,2022
C10538,Bhavna Khanna,33,Male,Bangalore,Koramangala,Chinese,1,False,2021
C10539,Isha Sharma,42,Female,Chennai,ECR,Seafood,5,True,2019
C10540,Anjali Bhatia,29,Male,Delhi,Dwarka,Mughlai,2,False,2021
C10541,Aarav Das,18,Male,Mumbai,Kurla,Seafood,1,False,2020
C10542,Puja Pillai,18,Male,Delhi,Hauz Khas,Fast Food,7,False,2021
C10543,Aditya Malhotra,21,Female,Kolkata,Behala,Street Food,1,False,2022
C10544,Tarun Bose,35,Female,Mumbai,Dadar,North Indian,5,False,2020
C10545,Rohan Malhotra,19,Male,Delhi,Rajouri Garden,Fast Food,15,True,2021
C10546,Ashish Jain,36,Male,Mumbai,Lower Parel,North Indian,1,False,2021
C10547,Rekha Verma,35,Female,Delhi,Pitampura,Street Food,2,False,2020
C10548,Vivek Shetty,29,Female,Pune,Hinjewadi,Chinese,5,False,2021
C10549,Vikas Kumar,18,Male,Delhi,Saket,North Indian,20,False,2022
C10550,Mohit Dubey,24,Male,Hyderabad,Dilsukhnagar,Biryani,2,True,2017
C10551,Aditya Bose,28,Female,Mumbai,Bandra West,Street Food,1,False,2019
C10552,Divya Reddy,32,Male,Bangalore,Marathahalli,South Indian,1,True,2017
C10553,Suresh Bhatia,19,Female,Pune,Koregaon Park,Maharashtrian,9,False,2022
C10554,Shreya Tiwari,41,Female,Pune,Aundh,Maharashtrian,3,True,2020
C10555,Kavya Verma,32,Male,Pune,Hinjewadi,South Indian,7,False,2019
C10556,Alok Rathore,33,Female,Mumbai,Powai,Seafood,9,False,2020
C10557,Preeti Bhat,35,Female,Kolkata,Esplanade,Chinese,1,True,2017
C10558,Siddharth Desai,40,Female,Mumbai,Goregaon,Street Food,1,False,2023
C10559,Simran Singh,31,Female,Delhi,Rajouri Garden,Chinese,7,True,2023
C10560,Mohit Singh,35,Female,Delhi,Vasant Kunj,Fast Food,3,False,2019
C10561,Nikhil Desai,24,Male,Mumbai,Malad West,North Indian,1,False,2018
C10562,Siddharth Mishra,44,Female,Delhi,Nehru Place,Fast Food,3,False,2020
C10563,Nisha Kapoor,31,Male,Hyderabad,Ameerpet,Biryani,1,False,2023
C10564,Gaurav Chawla,24,Female,Kolkata,Garia,Seafood,7,False,2017
C10565,Simran Chopra,26,Female,Delhi,Hauz Khas,Street Food,1,False,2018
C10566,Aditya Srivastava,18,Female,Mumbai,Worli,Chinese,1,True,2017
C10567,Ravi Chatterjee,26,Female,Mumbai,Goregaon,Desserts & Beverages,4,False,2023
C10568,Suresh Deshpande,18,Male,Delhi,Rohini,North Indian,1,True,2021
C10569,Kiran Chawla,36,Female,Delhi,Vasant Kunj,North Indian,7,True,2019
C10570,Bhavna Pandey,33,Male,Mumbai,Malad West,Street Food,1,False,2017
C10571,Suresh Yadav,22,Female,Bangalore,Indiranagar,South Indian,1,True,2023
C10572,Nikhil Chawla,29,Male,Hyderabad,Begumpet,Biryani,21,False,2017
C10573,Harish Saxena,29,Female,Delhi,Greater Kailash,Desserts & Beverages,4,False,2021
C10574,Deepak Saxena,20,Female,Bangalore,Marathahalli,Continental,6,False,2023
C10575,Nisha Sen,28,Female,Delhi,Pitampura,Fast Food,1,False,2021
C10576,Mohit Tiwari,30,Female,Delhi,Rohini,Street Food,3,False,2017
C10577,Kunal Saxena,28,Male,Delhi,Saket,Mughlai,1,False,2017
C10578,Aditya Yadav,24,Female,Bangalore,Hebbal,Maharashtrian,1,False,2019
C10579,Mohit Deshpande,21,Female,Hyderabad,Banjara Hills,Street Food,4,True,2019
C10580,Nisha Banerjee,27,Male,Hyderabad,Banjara Hills,Biryani,5,False,2022
C10581,Vikas Ghosh,25,Female,Delhi,Rohini,Fast Food,1,True,2018
C10582,Gaurav Kapoor,34,Male,Delhi,South Extension,Street Food,1,False,2017
C10583,Sanjay Iyer,41,Female,Delhi,Connaught Place,Mughlai,1,False,2018
C10584,Ananya Tiwari,37,Female,Mumbai,Powai,North Indian,13,False,2022
C10585,Vishal Pillai,30,Male,Bangalore,Malleshwaram,South Indian,6,True,2020
C10586,Manish Gupta,24,Male,Hyderabad,Begumpet,Street Food,10,False,2018
C10587,Vishal Bhatia,37,Female,Kolkata,Gariahat,Chinese,2,True,2017
C10588,Arjun Mishra,35,Male,Bangalore,MG Road,Chinese,8,False,2022
C10589,Ashish Shah,40,Male,Delhi,South Extension,North Indian,3,False,2022
C10590,Tarun Deshpande,31,Male,Mumbai,Worli,South Indian,5,False,2017
C10591,Kunal Rathore,43,Female,Chennai,Guindy,North Indian,1,False,2018
C10592,Tarun Chopra,31,Female,Delhi,Rajouri Garden,Street Food,1,False,2023
C10593,Vivek Malhotra,24,Male,Kolkata,Garia,Seafood,10,True,2020
C10594,Amit Saxena,26,Male,Bangalore,Bellandur,Chinese,1,True,2020
C10595,Shreya Joshi,34,Female,Mumbai,Goregaon,Continental,5,False,2017
C10596,Mohit Agarwal,25,Male,Hyderabad,Kukatpally,North Indian,3,False,2023
C10597,Shreya Shah,43,Female,Pune,Wakad,South Indian,1,True,2018
C10598,Anjali Gupta,33,Female,Delhi,Rohini,Street Food,25,False,2020
C10599,Aditya Naik,30,Male,Pune,Koregaon Park,Maharashtrian,1,False,2023
C10600,Pooja Verma,30,Male,Mumbai,Versova,Street Food,5,True,2019
C10601,Aditya Chatterjee,27,Male,Delhi,Nehru Place,Street Food,10,True,2018
C10602,Lakshmi Mehra,18,Female,Delhi,Khan Market,Fast Food,6,False,2023
C10603,Kavya Yadav,26,Male,Mumbai,Colaba,North Indian,2,False,2023
C10604,Deepak Chawla,42,Female,Delhi,Lajpat Nagar,Chinese,2,False,2020
C10605,Puja Yadav,31,Male,Delhi,Connaught Place,Fast Food,2,False,2023
C10606,Arjun Bhat,38,Female,Mumbai,Kurla,North Indian,6,False,2021
C10607,Siddharth Gupta,38,Male,Delhi,Janakpuri,Fast Food,11,False,2020
C10608,Simran Chatterjee,29,Male,Mumbai,Dadar,North Indian,2,False,2017
C10609,Bhavna Rao,35,Female,Kolkata,Esplanade,Bengali,12,True,2020
C10610,Swati Bose,18,Male,Pune,Aundh,Fast Food,1,False,2021
C10611,Sneha Saxena,41,Female,Hyderabad,HITEC City,Biryani,6,False,2018
C10612,Divya Chatterjee,41,Female,Pune,JM Road,Chinese,1,True,2018
C10613,Varun Gupta,33,Female,Bangalore,Marathahalli,Biryani,1,False,2021
C10614,Simran Das,32,Female,Delhi,Janakpuri,North Indian,1,False,2018
C10615,Vivek Singh,29,Male,Hyderabad,Banjara Hills,Biryani,1,False,2022
C10616,Shreya Rathore,39,Male,Hyderabad,Mehdipatnam,Biryani,10,False,2020
C10617,Nikhil Mehra,36,Male,Hyderabad,Gachibowli,South Indian,2,False,2018
C10618,Mohit Yadav,18,Male,Bangalore,Koramangala,Continental,4,False,2022
C10619,Ravi Chawla,27,Female,Pune,Hinjewadi,Fast Food,17,False,2023
C10620,Shreya Bhatia,21,Male,Kolkata,Esplanade,Street Food,1,False,2019
C10621,Preeti Singh,19,Male,Hyderabad,Ameerpet,Maharashtrian,7,True,2021
C10622,Divya Agarwal,39,Male,Delhi,Hauz Khas,Street Food,1,True,2018
C10623,Lakshmi Ghosh,29,Female,Bangalore,Sarjapur Road,Seafood,1,False,2018
C10624,Preeti Ghosh,33,Female,Mumbai,Kurla,Seafood,1,True,2023
C10625,Rajesh Reddy,30,Male,Pune,Hinjewadi,South Indian,2,True,2022
C10626,Ravi Shetty,19,Female,Delhi,Lajpat Nagar,Fast Food,8,False,2018
C10627,Ashish Nair,18,Male,Mumbai,Goregaon,North Indian,4,False,2019
C10628,Ashish Joshi,26,Female,Delhi,Rohini,North Indian,6,False,2019
C10629,Sanjay Banerjee,27,Female,Mumbai,Versova,Street Food,1,False,2017
C10630,Siddharth Bhat,27,Female,Kolkata,Shyambazar,Chinese,6,True,2023
C10631,Sunita Kumar,27,Female,Delhi,Pitampura,Italian,9,True,2021
C10632,Harish Naik,46,Female,Bangalore,Koramangala,Continental,8,True,2021
C10633,Rekha Chopra,38,Male,Delhi,Rohini,North Indian,1,True,2023
C10634,Rohan Shah,31,Male,Hyderabad,Somajiguda,South Indian,1,False,2019
C10635,Rajesh Hegde,29,Male,Bangalore,Whitefield,South Indian,3,False,2018
C10636,Lakshmi Mishra,29,Male,Hyderabad,Kondapur,Biryani,13,False,2018
